Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,LastActivity
03:30:38,81.1,67.5,412,3100,0,ProcessData
03:30:39,82.1,66.2,418,10013,0,ProcessData
03:30:40,83.1,69.6,424,2191,0,ProcessData
03:30:41,84.2,62.8,425,8698,0,ProcessData
03:30:42,85.1,70.1,429,2598,0,ProcessData
03:30:43,86.1,70.9,435,7932,0,ProcessData
03:30:44,87.1,75.1,425,11126,0,ProcessData
03:30:45,88.0,68.1,442,2660,0,ProcessData
03:30:46,89.0,69.4,461,4313,0,ProcessData
03:30:47,90.0,69.2,448,2663,0,ProcessData
03:30:48,91.1,66.9,448,5053,0,ProcessData
03:30:49,92.1,71.3,467,5723,0,ProcessData
03:30:50,93.2,75.2,465,4940,0,ProcessData
03:30:51,94.1,61.4,469,4327,0,ProcessData
03:30:52,95.1,63.9,478,2250,0,ProcessData
03:30:53,96.0,69.0,480,2539,0,ProcessData
03:30:54,97.0,69.1,480,3446,0,ProcessData
03:30:55,98.1,62.7,475,3905,0,ProcessData
03:30:56,99.2,65.9,498,3157,0,ProcessData
03:30:57,100.1,63.6,499,1510,0,ProcessData
03:30:58,101.1,59.4,497,8749,0,ProcessData
03:30:59,102.0,65.8,483,2593,0,ProcessData
03:31:00,103.1,64.3,499,7807,0,ProcessData
03:31:01,104.2,64.9,489,7404,0,ProcessData
03:31:02,105.1,72.4,518,3280,0,ProcessData
03:31:03,106.1,73.3,509,1578,0,ProcessData
03:31:04,107.1,58.9,517,3699,0,ProcessData
03:31:05,108.5,64.9,532,3704,369,ProcessData
03:31:06,109.1,62.6,530,9476,0,ProcessData
03:31:07,110.2,66.7,517,11373,0,ProcessData
03:31:08,111.1,81.8,519,135,0,ProcessData
03:31:09,112.1,65.4,524,8137,0,ProcessData
03:31:10,113.2,65.3,531,8512,0,ProcessData
03:31:11,114.1,69.9,544,3539,0,ProcessData
03:31:12,115.1,70.6,553,3048,0,ProcessData
03:31:13,116.0,69.8,549,3568,0,ProcessData
03:31:14,117.0,73.3,558,1747,0,ProcessData
03:31:15,118.2,77.9,549,6806,0,ProcessData
03:31:16,119.3,75.0,555,4017,0,ProcessData
03:31:17,120.1,61.0,547,2837,0,ProcessData
03:31:18,121.2,68.9,565,13049,0,ProcessData
03:31:19,122.1,73.8,555,7473,0,ProcessData
03:31:20,123.1,71.8,572,5812,0,ProcessData
03:31:21,124.0,72.3,579,9080,0,ProcessData
03:31:22,125.1,77.9,589,2351,0,ProcessData
03:31:23,126.1,75.6,608,2702,0,ProcessData
03:31:24,127.2,60.7,609,5698,0,ProcessData
03:31:25,128.1,75.5,607,3858,0,ProcessData
03:31:26,129.1,68.5,621,4626,0,ProcessData
03:31:27,130.1,79.3,600,4369,0,ProcessData
03:31:28,131.1,75.3,602,2548,0,ProcessData
03:31:29,132.3,78.6,621,2811,254,ProcessData
03:31:30,133.1,70.3,616,1369,0,ProcessData
03:31:31,134.1,70.6,623,4643,0,ProcessData
03:31:32,135.0,73.3,629,1812,0,ProcessData
03:31:33,136.1,76.8,606,3983,0,ProcessData
03:31:34,137.1,79.8,637,4961,0,ProcessData
03:31:35,138.1,69.2,632,14668,0,ProcessData
03:31:36,139.1,75.5,617,12849,0,ProcessData
03:31:37,140.1,72.6,625,6625,0,ProcessData
03:31:38,141.2,66.1,624,6213,0,ProcessData
03:31:39,142.2,83.5,637,2132,0,ProcessData
03:31:40,143.0,80.5,652,7462,0,ProcessData
03:31:41,144.1,75.9,655,8761,0,ProcessData
03:31:42,145.1,71.7,671,2712,0,ProcessData
03:31:43,146.1,60.4,671,2234,0,ProcessData
03:31:44,147.0,67.9,698,4715,0,ProcessData
03:31:45,148.0,71.5,699,4032,0,ProcessData
03:31:46,149.1,72.2,685,9041,0,ProcessData
03:31:47,150.1,61.8,684,7014,0,ProcessData
03:31:48,151.0,81.8,676,0,0,ProcessData
03:31:49,152.2,63.3,686,10925,0,ProcessData
03:31:50,153.1,78.4,693,0,0,ProcessData
03:31:52,155.2,72.0,682,12662,1098,ProcessData
03:31:52,155.3,63.5,684,23,0,ProcessData
03:31:53,156.1,67.4,708,7135,0,ProcessData
03:31:54,157.1,71.9,690,4271,0,ProcessData
03:31:55,158.2,74.3,717,3303,0,ProcessData
03:31:56,159.1,65.9,712,7916,0,ProcessData
03:31:57,160.3,75.2,711,4898,246,ProcessData
03:31:58,161.3,70.4,712,4181,0,ProcessData
03:31:59,162.1,68.6,730,6918,0,ProcessData
03:32:00,163.1,73.1,725,4698,0,ProcessData
03:32:01,164.1,75.9,740,11252,0,ProcessData
03:32:02,165.0,77.7,735,0,0,ProcessData
03:32:03,166.3,65.5,729,13188,270,ProcessData
03:32:04,167.1,76.4,723,5501,0,ProcessData
03:32:05,168.1,75.5,736,0,0,ProcessData
03:32:06,169.1,63.9,738,9511,0,ProcessData
03:32:08,171.1,71.9,751,5293,978,ProcessData
03:32:08,171.1,72.2,751,436,0,ProcessData
03:32:09,172.0,63.9,751,4535,0,ProcessData
03:32:11,174.2,76.0,753,11797,1129,ProcessData
03:32:11,174.2,55.3,753,169,0,ProcessData
03:32:12,175.1,67.7,778,11622,0,ProcessData
03:32:13,176.0,71.4,774,3885,0,ProcessData
03:32:14,177.1,79.4,758,4052,0,ProcessData
03:32:15,178.1,78.5,751,343,0,ProcessData
03:32:16,179.1,61.7,762,14969,0,ProcessData
03:32:17,180.2,76.6,770,3548,0,ProcessData
03:32:19,182.0,77.1,770,5851,869,ProcessData
03:32:19,182.3,78.8,767,118,0,ProcessData
03:32:20,183.5,71.9,802,6583,219,ProcessData
03:32:21,184.1,65.9,800,6265,0,ProcessData
03:32:22,185.1,74.8,788,1272,0,ProcessData
03:32:23,186.4,72.5,820,7255,352,ProcessData
03:32:24,187.1,70.3,835,1564,0,ProcessData
03:32:25,188.0,76.5,808,1659,0,ProcessData
03:32:26,189.2,83.8,824,3585,0,ProcessData
03:32:27,190.3,72.0,823,6211,0,ProcessData
03:32:28,191.0,72.2,830,7350,0,ProcessData
03:32:29,192.1,77.2,812,2680,0,ProcessData
03:32:30,193.1,60.0,827,0,0,ProcessData
03:32:31,194.4,65.4,817,9129,245,ProcessData
03:32:32,195.0,68.8,835,9659,0,ProcessData
03:32:33,196.1,84.4,843,468,0,ProcessData
03:32:34,197.2,69.2,834,3799,0,ProcessData
03:32:35,198.2,72.4,855,2056,0,ProcessData
03:32:36,199.2,71.5,864,3450,0,ProcessData
03:32:37,200.1,77.1,878,0,0,ProcessData
03:32:38,201.0,73.0,880,9038,0,ProcessData
03:32:39,202.8,77.2,884,4407,795,ProcessData
03:32:40,203.1,75.1,875,3353,0,ProcessData
03:32:41,204.1,50.5,883,12016,0,ProcessData
03:32:42,205.1,78.4,887,0,0,ProcessData
03:32:43,206.2,66.5,886,11794,0,ProcessData
03:32:44,207.1,65.6,859,8833,0,ProcessData
03:32:45,208.2,71.6,853,5606,0,ProcessData
03:32:46,209.1,77.7,847,0,0,ProcessData
03:32:48,211.1,68.5,866,4286,958,ProcessData
03:32:48,211.8,75.5,857,3630,0,ProcessData
03:32:49,212.1,54.2,865,3331,0,ProcessData
03:32:50,213.2,73.5,886,7590,0,ProcessData
03:32:51,214.4,72.9,877,3115,235,ProcessData
03:32:52,215.1,76.4,875,2325,0,ProcessData
03:32:53,216.2,82.3,852,263,0,ProcessData
03:32:54,217.1,64.4,876,4040,0,ProcessData
03:32:55,218.2,68.2,881,3960,0,ProcessData
03:32:56,219.0,77.4,891,2789,0,ProcessData
03:32:57,220.1,73.5,898,4292,0,ProcessData
03:32:58,221.1,76.2,901,4599,0,ProcessData
03:32:59,222.1,71.4,911,8721,0,ProcessData
03:33:00,223.1,74.7,904,3251,0,ProcessData
03:33:02,225.3,72.3,913,7215,0,ProcessData
03:33:03,226.2,60.6,891,0,0,ProcessData
03:33:04,227.1,79.8,890,0,0,ProcessData
03:33:05,228.1,82.0,908,10374,0,ProcessData
03:33:06,229.1,71.7,905,7156,0,ProcessData
03:33:07,230.2,75.5,914,0,0,ProcessData
03:33:08,231.0,76.5,902,1175,0,ProcessData
03:33:09,232.1,50.9,924,15429,0,ProcessData
03:33:10,233.2,82.2,932,1520,0,ProcessData
03:33:11,234.5,77.6,922,3491,353,ProcessData
03:33:12,235.1,73.8,935,1782,0,ProcessData
03:33:13,236.2,76.2,919,3508,0,ProcessData
03:33:14,237.0,60.7,944,7944,0,ProcessData
03:33:15,238.1,77.3,940,2094,0,ProcessData
03:33:16,239.1,74.2,950,403,0,ProcessData
03:33:17,240.1,72.2,935,14475,0,ProcessData
03:33:18,241.1,76.0,923,0,0,ProcessData
03:33:19,242.1,69.2,942,11299,0,ProcessData
03:33:20,243.2,72.2,925,2379,0,ProcessData
03:33:21,244.0,68.4,950,5029,0,ProcessData
03:33:22,245.0,81.4,965,4365,0,ProcessData
03:33:24,246.9,76.1,991,2592,874,ProcessData
03:33:24,247.2,82.4,990,3974,0,ProcessData
03:33:25,248.2,64.2,990,4750,0,ProcessData
03:33:26,249.1,75.2,992,2597,0,ProcessData
03:33:27,250.1,79.5,996,3646,0,ProcessData
03:33:28,251.1,83.8,998,1051,0,ProcessData
03:33:29,252.1,75.5,1003,7006,0,ProcessData
03:33:30,253.0,81.6,997,0,0,ProcessData
03:33:31,254.2,70.0,997,6917,0,ProcessData
03:33:32,255.2,67.6,1010,4615,0,ProcessData
03:33:33,256.3,80.1,1008,2221,202,ProcessData
03:33:34,257.2,65.5,1010,5131,0,ProcessData
03:33:35,258.4,66.2,1022,3351,0,ProcessData
03:33:36,259.1,76.5,1063,0,0,ProcessData
03:33:37,260.1,71.2,1087,7022,0,ProcessData
03:33:38,261.2,78.0,1064,3580,0,ProcessData
03:33:39,262.0,59.2,1059,0,0,ProcessData
03:33:40,263.3,68.8,1078,11669,0,ProcessData
03:33:41,264.3,74.1,1064,2990,0,ProcessData
03:33:42,265.3,80.6,1062,0,0,ProcessData
03:33:43,266.3,76.1,1060,4354,0,ProcessData
03:33:44,267.3,84.1,1075,160,0,ProcessData
03:33:45,268.5,69.2,1032,6121,244,ProcessData
03:33:46,269.0,83.8,1040,1027,0,ProcessData
03:33:47,270.2,63.3,1048,4505,0,ProcessData
03:33:48,271.1,73.4,1040,1299,0,ProcessData
03:33:49,272.0,71.7,1046,2680,0,ProcessData
03:33:50,273.1,80.2,1054,1994,0,ProcessData
03:33:51,274.4,75.3,1112,2340,291,ProcessData
03:33:52,275.1,75.0,1106,3668,0,ProcessData
03:33:53,276.0,74.3,1098,2484,0,ProcessData
03:33:54,277.1,73.3,1107,1311,0,ProcessData
03:33:55,278.2,78.7,1105,10059,0,ProcessData
03:33:56,279.1,66.3,1097,1119,0,ProcessData
03:33:57,280.4,81.4,1121,9261,285,ProcessData
03:33:59,282.3,71.3,1115,2564,950,ProcessData
03:34:00,282.9,73.7,1094,215,0,ProcessData
03:34:00,283.1,83.6,1085,1736,0,ProcessData
03:34:01,284.2,62.5,1079,12559,0,ProcessData
03:34:02,285.1,66.9,1068,8724,0,ProcessData
03:34:03,286.1,82.6,1070,0,0,ProcessData
03:34:04,287.1,79.8,1064,0,0,ProcessData
03:34:05,288.1,70.1,1075,10916,0,ProcessData
03:34:06,289.1,57.6,1085,14797,0,ProcessData
03:34:07,290.1,65.9,1100,1937,0,ProcessData
03:34:08,291.0,75.4,1124,0,0,ProcessData
03:34:09,292.2,80.1,1118,0,0,ProcessData
03:34:10,293.3,71.9,1119,8460,0,ProcessData
03:34:11,294.7,70.0,1119,16336,381,ProcessData
03:34:12,295.1,74.0,1131,7015,0,ProcessData
03:34:13,296.1,71.6,1127,5671,0,ProcessData
03:34:14,297.2,77.0,1128,0,0,ProcessData
03:34:15,298.1,75.7,1154,0,0,ProcessData
03:34:16,299.1,81.9,1174,0,0,ProcessData
03:34:17,300.4,77.2,1146,4728,307,ProcessData
03:34:18,301.4,63.4,1150,12509,0,ProcessData
03:34:19,302.1,44.9,1161,6867,0,ProcessData
03:34:20,303.1,68.5,1160,16349,0,ProcessData
03:34:21,304.2,68.2,1169,7358,0,ProcessData
03:34:22,305.1,72.9,1184,2304,0,ProcessData
03:34:23,306.3,81.5,1179,0,0,ProcessData
03:34:24,307.1,78.9,1202,0,0,ProcessData
03:34:25,308.2,76.4,1248,0,0,ProcessData
03:34:26,309.1,82.6,1228,0,0,ProcessData
03:34:27,310.1,73.3,1238,0,0,ProcessData
03:34:28,311.2,64.4,1221,14264,0,ProcessData
03:34:29,312.2,65.0,1222,12901,0,ProcessData
03:34:30,313.3,74.0,1225,10923,0,ProcessData
03:34:31,314.0,58.9,1221,6399,0,ProcessData
03:34:32,315.1,77.7,1226,5305,0,ProcessData
03:34:33,316.2,77.0,1230,0,0,ProcessData
03:34:35,318.1,66.2,1259,0,930,ProcessData
03:34:37,320.5,72.7,1269,8123,1393,ProcessData
03:34:37,320.5,0.0,1269,0,0,ProcessData
03:34:37,320.5,100.0,1269,0,0,ProcessData
03:34:38,321.4,58.7,1244,7784,0,ProcessData
03:34:39,322.3,61.5,1240,4343,0,ProcessData
03:34:40,323.5,64.9,1238,1884,0,ProcessData
03:34:41,324.2,61.8,1242,2912,0,ProcessData
03:34:42,325.4,63.7,1243,3626,260,ProcessData
03:34:43,326.0,72.7,1247,0,0,ProcessData
03:34:44,327.2,70.4,1230,5351,0,ProcessData
03:34:45,328.1,80.7,1215,17170,0,ProcessData
03:34:46,329.1,79.5,1213,10793,0,ProcessData
03:34:47,330.2,71.0,1213,0,0,ProcessData
03:34:48,331.1,79.3,1214,6953,0,ProcessData
03:34:49,332.1,74.8,1212,3394,0,ProcessData
03:34:50,333.1,78.0,1220,0,0,ProcessData
03:34:51,334.2,80.7,1251,0,0,ProcessData
03:34:52,335.2,79.5,1270,4291,0,ProcessData
03:34:54,337.0,68.1,1273,19471,812,ProcessData
03:34:54,337.3,75.8,1279,0,0,ProcessData
03:34:55,338.0,58.4,1316,2145,0,ProcessData
03:34:56,339.1,79.0,1321,0,0,ProcessData
03:34:57,340.1,76.6,1346,0,0,ProcessData
03:34:58,341.2,82.1,1371,0,0,ProcessData
03:34:59,342.5,76.5,1423,3888,357,ProcessData
03:35:00,343.2,56.4,1433,14309,0,ProcessData
03:35:01,344.2,54.9,1461,14114,0,ProcessData
03:35:02,345.1,66.9,1454,9743,0,ProcessData
03:35:03,346.0,58.3,1462,17495,0,ProcessData
03:35:04,347.3,62.5,1462,5053,240,ProcessData
03:35:05,348.3,77.1,1471,4508,0,ProcessData
03:35:06,349.3,81.5,1461,0,0,ProcessData
03:35:07,350.7,58.3,1474,9004,332,ProcessData
03:35:08,351.2,61.6,1505,0,0,ProcessData
03:35:09,352.2,77.3,1500,0,0,ProcessData
03:35:12,355.3,79.6,1537,0,2134,ProcessData
03:35:13,356.0,82.9,1537,0,0,ProcessData
03:35:14,357.1,75.4,1537,0,0,ProcessData
03:35:14,357.4,69.3,1545,246,0,ProcessData
03:35:14,357.4,100.0,1545,322,0,ProcessData
03:35:15,358.1,69.0,1537,8705,0,ProcessData
03:35:16,359.6,67.0,1534,22143,480,ProcessData
03:35:17,360.1,59.6,1530,3664,0,ProcessData
03:35:18,361.0,69.0,1552,12535,0,ProcessData
03:35:19,362.4,59.7,1530,25183,357,ProcessData
03:35:21,364.5,73.0,1443,4880,1075,ProcessData
03:35:22,365.1,74.6,1468,0,0,ProcessData
03:35:23,366.1,81.9,1444,0,0,ProcessData
03:35:24,367.1,82.1,1444,0,0,ProcessData
03:35:25,368.1,79.9,1444,0,0,ProcessData
03:35:26,369.1,77.0,1454,0,0,ProcessData
03:35:27,370.1,75.5,1444,1973,0,ProcessData
03:35:27,370.1,0.0,1444,196,0,ProcessData
03:35:28,371.7,69.4,1441,20725,563,ProcessData
03:35:29,372.1,61.1,1456,5223,0,ProcessData
03:35:30,373.1,63.2,1448,9088,0,ProcessData
03:35:32,375.1,70.3,1404,12259,1006,ProcessData
03:35:33,376.0,83.4,1402,0,0,ProcessData
03:35:34,377.1,75.8,1419,0,0,ProcessData
03:35:35,378.0,76.1,1413,0,0,ProcessData
03:35:36,379.3,79.7,1429,0,224,ProcessData
03:35:37,380.0,78.2,1448,792,0,ProcessData
03:35:37,380.3,82.7,1453,2707,0,ProcessData
03:35:38,381.4,66.8,1470,14155,0,ProcessData
03:35:39,382.1,62.8,1479,5300,0,ProcessData
03:35:40,383.2,64.6,1531,8674,0,ProcessData
03:35:43,386.1,68.1,1490,7353,1935,ProcessData
03:35:44,387.2,75.3,1488,0,0,ProcessData
03:35:45,388.1,78.8,1492,0,0,ProcessData
03:35:46,388.9,73.9,1497,712,0,ProcessData
03:35:46,388.9,0.0,1497,176,0,ProcessData
03:35:46,389.2,49.5,1501,4959,0,ProcessData
03:35:47,390.2,53.1,1500,19882,0,ProcessData
03:35:49,392.4,69.9,1511,2777,1141,ProcessData
03:35:50,393.0,78.2,1541,0,0,ProcessData
03:35:51,394.2,76.2,1518,0,0,ProcessData
03:35:51,394.2,61.9,1529,0,0,ProcessData
03:35:52,395.2,81.4,1522,13147,0,ProcessData
03:35:53,396.1,74.8,1522,0,0,ProcessData
03:35:54,397.0,78.0,1523,351,0,ProcessData
03:35:55,398.1,61.9,1522,7225,0,ProcessData
03:35:56,399.4,76.2,1520,5324,365,ProcessData
03:35:57,400.4,68.3,1519,1999,0,ProcessData
03:35:58,401.1,61.2,1520,5417,0,ProcessData
03:35:59,402.4,70.9,1519,4089,250,ProcessData
03:36:00,403.1,46.3,1547,4831,0,ProcessData
03:36:01,404.4,73.7,1469,4261,344,ProcessData
03:36:02,405.1,67.0,1467,2980,0,ProcessData
03:36:03,406.0,77.4,1468,4654,0,ProcessData
03:36:04,407.1,65.7,1462,9113,0,ProcessData
03:36:05,408.1,78.3,1467,0,0,ProcessData
03:36:06,409.0,69.0,1495,3958,0,ProcessData
03:36:07,410.0,64.4,1464,20101,0,ProcessData
03:36:08,411.3,75.2,1464,4181,267,ProcessData
03:36:09,412.2,77.9,1466,0,0,ProcessData
03:36:10,413.3,81.1,1467,7690,0,ProcessData
03:36:11,414.4,65.0,1448,20180,0,ProcessData
03:36:12,415.1,64.6,1447,6039,0,ProcessData
03:36:13,416.1,82.2,1448,0,0,ProcessData
03:36:14,417.1,73.3,1447,0,0,ProcessData
03:36:15,418.2,77.1,1450,0,0,ProcessData
03:36:16,419.1,71.8,1452,12911,0,ProcessData
03:36:17,420.2,60.7,1455,18491,0,ProcessData
03:36:19,422.3,78.1,1469,0,1142,ProcessData
03:36:20,423.1,77.1,1497,0,0,ProcessData
03:36:20,423.7,72.2,1514,135,0,ProcessData
03:36:21,424.6,69.4,1513,20332,0,ProcessData
03:36:22,425.1,59.8,1543,9965,0,ProcessData
03:36:23,426.1,61.4,1508,3447,0,ProcessData
03:36:24,427.1,65.7,1507,5723,0,ProcessData
03:36:26,429.1,77.2,1511,9108,962,ProcessData
03:36:27,430.0,77.1,1510,0,0,ProcessData
03:36:27,430.2,82.7,1510,1334,0,ProcessData
03:36:28,431.0,82.0,1514,8055,0,ProcessData
03:36:29,432.1,83.2,1515,0,0,ProcessData
03:36:30,433.0,80.2,1540,0,0,ProcessData
03:36:31,434.1,68.9,1529,14464,0,ProcessData
03:36:32,435.2,58.2,1497,6660,0,ProcessData
03:36:33,436.3,68.5,1501,7134,0,ProcessData
03:36:34,437.1,78.7,1496,0,0,ProcessData
03:36:35,438.2,79.1,1500,0,0,ProcessData
03:36:36,439.2,67.7,1536,2897,0,ProcessData
03:36:38,441.3,74.3,1506,13198,1247,ProcessData
03:36:38,441.8,77.9,1532,4559,0,ProcessData
03:36:39,442.7,64.5,1508,5180,0,ProcessData
03:36:40,443.0,75.8,1518,0,0,ProcessData
03:36:41,444.1,77.1,1532,4638,0,ProcessData
03:36:42,445.2,70.5,1547,6618,0,ProcessData
03:36:43,446.0,82.2,1552,0,0,ProcessData
03:36:44,447.1,67.5,1565,9426,0,ProcessData
03:36:45,448.5,66.4,1553,3497,423,ProcessData
03:36:46,449.1,62.3,1582,3258,0,ProcessData
03:36:47,450.1,74.4,1580,675,0,ProcessData
03:36:48,451.3,73.6,1582,3296,0,ProcessData
03:36:49,452.4,74.6,1579,703,0,ProcessData
03:36:50,453.1,67.1,1590,3322,0,ProcessData
03:36:51,454.1,77.2,1593,1970,0,ProcessData
03:36:52,455.5,77.5,1597,5701,280,ProcessData
03:36:53,456.7,70.6,1584,4453,333,ProcessData
03:36:54,457.6,68.0,1567,1662,0,ProcessData
03:36:55,458.1,73.4,1575,0,0,ProcessData
03:36:56,459.2,76.9,1592,3858,0,ProcessData
03:36:57,460.1,76.7,1578,2030,0,ProcessData
03:36:58,461.0,72.0,1588,2415,0,ProcessData
03:36:59,462.1,76.5,1583,7093,0,ProcessData
03:37:00,463.0,66.4,1558,4976,0,ProcessData
03:37:01,464.1,62.9,1558,8150,0,ProcessData
03:37:02,465.1,74.2,1600,6463,0,ProcessData
03:37:03,466.2,78.0,1568,0,0,ProcessData
03:37:04,467.1,77.0,1551,0,0,ProcessData
03:37:05,468.6,67.6,1548,20144,514,ProcessData
03:37:06,469.3,63.4,1562,3545,0,ProcessData
03:37:08,471.1,71.8,1585,7820,799,ProcessData
03:37:08,471.2,83.4,1585,280,0,ProcessData
03:37:11,474.0,75.2,1593,7302,1856,ProcessData
03:37:11,474.5,84.0,1619,701,0,ProcessData
03:37:11,474.5,0.0,1619,151,0,ProcessData
03:37:13,475.9,64.7,1593,14673,357,ProcessData
03:37:13,476.0,88.4,1592,2020,0,ProcessData
03:37:15,477.9,57.2,1586,16002,896,ProcessData
03:37:15,478.1,81.0,1586,126,0,ProcessData
03:37:16,479.7,67.2,1585,10093,656,ProcessData
03:37:17,480.1,88.5,1593,0,0,ProcessData
03:37:18,481.1,70.7,1587,0,0,ProcessData
03:37:19,482.1,79.9,1587,0,0,ProcessData
03:37:20,483.1,80.1,1614,1959,0,ProcessData
03:37:21,484.2,68.1,1605,14568,0,ProcessData
03:37:22,485.0,63.8,1632,7727,0,ProcessData
03:37:23,486.1,71.3,1648,1053,0,ProcessData
03:37:24,487.2,76.9,1640,0,0,ProcessData
03:37:25,488.7,75.6,1664,825,519,ProcessData
03:37:26,489.1,58.9,1668,4854,0,ProcessData
03:37:28,491.3,65.9,1666,11145,1218,ProcessData
03:37:28,491.4,86.9,1667,994,0,ProcessData
03:37:29,492.5,63.0,1640,7585,0,ProcessData
03:37:30,493.1,80.0,1644,0,0,ProcessData
03:37:32,495.1,73.9,1688,8816,1036,ProcessData
03:37:32,495.1,0.0,1688,111,0,ProcessData
03:37:33,496.6,70.5,1665,6522,474,ProcessData
03:37:34,497.1,82.1,1715,0,0,ProcessData
03:37:35,498.1,63.2,1701,6326,0,ProcessData
03:37:36,499.0,69.2,1705,3943,0,ProcessData
03:37:37,500.5,76.0,1686,3994,501,ProcessData
03:37:38,501.1,85.9,1710,0,0,ProcessData
03:37:40,503.1,68.2,1706,4731,1043,ProcessData
03:37:40,503.3,85.6,1712,506,0,ProcessData
03:37:41,504.2,63.1,1717,5924,0,ProcessData
03:37:42,505.3,73.9,1704,1820,0,ProcessData
03:37:43,506.1,78.6,1732,3793,0,ProcessData
03:37:45,507.9,68.8,1736,4506,731,ProcessData
03:37:46,509.5,64.1,1677,4619,399,ProcessData
03:37:47,510.1,64.9,1688,3822,0,ProcessData
03:37:48,511.3,77.5,1683,3520,0,ProcessData
