Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,LastActivity
02:42:38,48,0,0,0,248,0,998,Startup
02:42:39,49,0,0,0,250,0,986,Startup
02:42:40,50,0,0,0,252,0,1012,Startup
02:42:41,51,0,0,0,261,0,1000,Startup
02:42:42,52,0,0,0,257,0,993,Startup
02:42:43,53,0,0,0,259,0,997,Startup
02:42:44,54,0,0,0,260,0,1007,Startup
02:42:45,55,0,0,0,262,0,998,Startup
02:42:46,56,0,0,0,265,0,997,Startup
02:42:47,57,0,0,0,271,0,993,Startup
02:42:48,58,1,0,0,273,0,1019,Startup
02:42:49,59,0,0,0,277,0,978,Startup
02:42:50,60,1,0,0,279,0,1021,Startup
02:42:51,61,0,0,0,289,0,986,Startup
02:42:52,62,0,0,0,282,0,992,Startup
02:42:53,63,1,0,0,284,0,1027,Startup
02:42:54,64,0,0,0,286,0,974,Startup
02:42:55,65,0,0,0,288,0,1006,Startup
02:42:56,66,0,0,0,290,0,995,Startup
02:42:57,67,1,0,0,292,0,1103,Startup
02:42:58,68,0,0,0,295,0,901,Startup
02:42:59,69,0,0,0,300,0,996,Startup
02:43:00,70,0,0,0,307,0,1005,Startup
02:43:01,71,0,0,0,292,0,999,Startup
02:43:02,72,0,0,0,291,0,994,Startup
02:43:03,73,0,0,0,294,0,998,Startup
02:43:04,74,0,0,0,328,0,1009,Startup
02:43:05,75,0,0,0,336,0,1000,Startup
02:43:06,76,0,0,0,422,0,1001,Startup
02:43:07,77,0,0,0,426,0,990,Startup
02:43:08,78,0,0,0,427,0,995,Startup
02:43:09,79,0,0,0,424,0,1009,Startup
02:43:10,80,1,0,0,429,0,1082,Startup
02:43:11,81,1,0,0,437,0,936,Startup
02:43:12,82,0,0,0,437,0,973,Startup
02:43:13,83,0,0,0,438,0,1009,Startup
02:43:14,84,0,0,0,439,0,991,Startup
02:43:15,85,0,0,0,441,0,996,Startup
02:43:16,86,0,0,0,444,0,1012,Startup
02:43:17,87,0,0,0,442,0,997,Startup
02:43:18,88,0,0,0,445,0,990,Startup
02:43:19,89,0,0,0,447,0,998,Startup
02:43:20,90,1,0,0,449,0,1026,Startup
02:43:21,91,0,0,0,448,0,978,Startup
02:43:22,92,0,0,0,452,0,1009,Startup
02:43:23,93,0,0,0,448,0,995,Startup
02:43:24,94,0,0,0,445,0,994,Startup
02:43:25,95,0,0,0,442,0,1004,Startup
02:43:26,96,0,0,0,443,0,991,Startup
02:43:27,97,0,0,0,450,0,1010,Startup
02:43:28,98,0,0,0,452,0,995,Startup
02:43:29,99,0,0,0,457,0,995,Startup
02:43:30,100,0,0,0,459,0,1007,Startup
02:43:31,101,0,0,0,443,0,996,Startup
02:43:32,102,0,0,0,436,0,995,Startup
02:43:33,103,1,0,0,449,0,1070,Startup
02:43:34,104,0,0,0,457,0,926,Startup
02:43:35,105,0,0,0,458,0,1011,Startup
02:43:36,106,0,0,0,458,0,995,Startup
02:43:37,107,0,0,0,460,0,1005,Startup
02:43:38,108,0,0,0,461,0,994,Startup
02:43:39,109,0,0,0,463,0,996,Startup
02:43:40,110,0,0,0,454,0,1007,Startup
02:43:41,111,0,0,0,462,0,998,Startup
02:43:42,112,0,0,0,465,0,1003,Startup
02:43:43,113,0,0,0,465,0,991,Startup
02:43:44,114,0,0,0,472,0,999,Startup
02:43:45,115,0,0,0,469,0,1010,Startup
02:43:46,116,0,0,0,472,0,994,Startup
02:43:47,117,0,0,0,476,0,994,Startup
02:43:48,118,0,0,0,477,0,997,Startup
02:43:49,119,0,0,0,480,0,1008,Startup
02:43:50,120,0,0,0,478,0,995,Startup
02:43:51,121,0,0,0,319,0,1008,Startup
02:43:52,122,0,0,0,319,0,996,Startup
02:43:53,123,0,0,0,323,0,996,Startup
02:43:54,124,0,0,0,326,0,994,Startup
02:43:55,125,0,0,0,323,0,1010,Startup
02:43:56,126,0,0,0,325,0,991,Startup
02:43:57,127,0,0,0,328,0,1009,Startup
02:43:58,128,0,0,0,333,0,997,Startup
02:43:59,129,0,0,0,338,0,997,Startup
02:44:00,130,0,0,0,331,0,997,Startup
02:44:01,131,0,0,0,333,0,1000,Startup
02:44:02,132,0,0,0,337,0,994,Startup
02:44:03,133,1,0,0,335,0,1021,Startup
02:44:04,134,0,0,0,335,0,992,Startup
02:44:05,135,0,0,0,336,0,998,Startup
02:44:06,136,0,0,0,335,0,994,Startup
02:44:07,137,0,0,0,337,0,999,Startup
02:44:08,138,0,0,0,344,0,1007,Startup
02:44:09,139,0,0,0,375,0,998,Startup
02:44:10,140,0,0,0,377,0,992,Startup
02:44:11,141,0,0,0,369,0,1004,Startup
02:44:12,142,0,0,0,387,0,1001,Startup
02:44:13,143,0,0,0,358,0,996,Startup
02:44:14,144,0,0,0,376,0,994,Startup
02:44:15,145,0,0,0,387,0,1012,Startup
02:44:16,146,0,0,0,392,0,999,Startup
02:44:17,147,0,0,0,380,0,994,Startup
02:44:18,148,0,0,0,383,0,1001,Startup
02:44:19,149,0,0,0,382,0,1002,Startup
02:44:20,150,0,0,0,381,0,996,Startup
02:44:21,151,0,0,0,379,0,998,Startup
02:44:22,152,0,0,0,366,0,1006,Startup
02:44:23,153,0,0,0,369,0,997,Startup
02:44:24,154,0,0,0,369,0,994,Startup
02:44:25,155,0,0,0,376,0,999,Startup
02:44:26,156,0,0,0,364,0,1007,Startup
02:44:27,157,0,0,0,353,0,990,Startup
02:44:28,158,0,0,0,352,0,1010,Startup
02:44:29,159,0,0,0,354,0,995,Startup
02:44:30,160,0,0,0,363,0,1002,Startup
02:44:31,161,0,0,0,364,0,992,Startup
02:44:32,162,0,0,0,359,0,1009,Startup
02:44:33,163,0,0,0,358,0,991,Startup
02:44:34,164,0,0,0,355,0,997,Startup
02:44:35,165,0,0,0,360,0,1009,Startup
02:44:36,166,0,0,0,382,0,992,Startup
02:44:37,167,0,0,0,383,0,1002,Startup
02:44:38,168,0,0,0,374,0,1007,Startup
02:44:39,169,0,0,0,371,0,994,Startup
02:44:40,170,0,0,0,376,0,997,Startup
02:44:41,171,0,0,0,379,0,997,Startup
02:44:42,172,0,0,0,367,0,999,Startup
02:44:43,173,0,0,0,358,0,998,Startup
02:44:44,174,0,0,0,355,0,1002,Startup
02:44:45,175,0,0,0,357,0,999,Startup
02:44:46,176,0,0,0,361,0,999,Startup
02:44:47,177,0,0,0,365,0,1001,Startup
02:44:48,178,0,0,0,391,0,1010,Startup
02:44:49,179,0,0,0,399,0,998,Startup
02:44:50,180,0,0,0,402,0,987,Startup
02:44:51,181,0,0,0,408,0,1009,Startup
02:44:52,182,0,0,0,406,0,997,Startup
02:44:53,183,0,0,0,403,0,993,Startup
02:44:54,184,0,0,0,407,0,1010,Startup
02:44:55,185,0,0,0,407,0,992,Startup
02:44:56,186,0,0,0,408,0,1011,Startup
02:44:57,187,0,0,0,394,0,995,Startup
02:44:58,188,0,0,0,388,0,997,Startup
02:44:59,189,0,0,0,406,0,996,Startup
02:45:00,190,0,0,0,412,0,998,Startup
02:45:01,191,0,0,0,424,0,1012,Startup
02:45:02,192,1,0,0,430,0,1021,Startup
02:45:03,193,1,0,0,465,0,983,Startup
02:45:04,194,0,0,0,477,0,980,Startup
02:45:05,195,0,0,0,478,0,1009,Startup
02:45:06,196,0,0,0,472,0,1000,Startup
02:45:07,197,0,0,0,463,0,998,Startup
02:45:08,198,0,0,0,473,0,1004,Startup
02:45:09,199,0,0,0,472,0,1005,Startup
02:45:10,200,0,0,0,475,0,996,Startup
02:45:11,201,0,0,0,475,0,988,Startup
02:45:12,202,0,0,0,476,0,998,Startup
02:45:13,203,1,0,0,481,0,1019,Startup
02:45:14,204,0,0,0,477,0,982,Startup
02:45:15,205,0,0,0,483,0,1000,Startup
02:45:16,206,0,0,0,480,0,997,Startup
02:45:17,207,0,0,0,481,0,1013,Startup
02:45:18,208,0,0,0,480,0,994,Startup
02:45:19,209,0,0,0,485,0,1001,Startup
02:45:20,210,0,0,0,482,0,993,Startup
02:45:21,211,1,0,0,483,0,1009,Startup
02:45:22,212,0,0,0,479,0,993,Startup
02:45:23,213,0,0,0,470,0,1010,Startup
02:45:24,214,1,0,0,480,0,1042,Startup
02:45:25,215,0,0,0,496,0,940,Startup
02:45:26,216,0,0,0,492,0,1010,Startup
02:45:27,217,1,0,0,468,0,1008,Startup
02:45:28,218,0,0,0,475,0,989,Startup
02:45:29,219,3,0,0,482,0,1293,Startup
02:45:30,220,3,0,0,515,0,954,Startup
02:45:31,221,1,0,0,523,0,777,Startup
02:45:32,222,1,0,0,529,0,1001,Startup
02:45:33,223,1,0,0,527,0,987,Startup
02:45:34,224,0,0,0,529,0,982,Startup
02:45:35,225,1,0,0,535,0,1067,Startup
02:45:36,226,1,0,0,533,0,942,Startup
