Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,LastActivity
02:58:13,1.0,11.8,74,0,0,Startup
02:58:14,2.0,16.6,151,0,0,Startup
02:58:15,3.0,19.6,168,45,0,ProcessData
02:58:16,4.0,21.6,174,798,0,ProcessData
02:58:17,5.0,19.1,191,506,0,ProcessData
02:58:18,6.0,11.8,197,548,0,ProcessData
02:58:19,7.0,12.4,199,722,0,ProcessData
02:58:20,8.0,9.7,202,1172,0,ProcessData
02:58:21,9.0,12.8,203,1736,0,ProcessData
02:58:22,10.0,19.8,206,1963,0,ProcessData
02:58:23,11.0,20.8,220,6311,0,ProcessData
02:58:24,12.0,12.7,225,5727,0,ProcessData
02:58:25,13.0,3.3,225,1959,0,ProcessData
02:58:26,14.0,3.7,225,2561,0,ProcessData
02:58:27,15.0,7.1,226,2548,0,ProcessData
02:58:28,16.0,9.2,228,3527,0,ProcessData
02:58:29,17.0,13.2,228,5249,0,ProcessData
02:58:30,18.0,12.2,228,5996,0,ProcessData
02:58:31,19.0,7.1,232,3441,0,ProcessData
02:58:32,20.0,4.9,232,2679,0,ProcessData
02:58:33,21.0,4.5,229,1870,0,ProcessData
02:58:34,22.0,9.3,232,4052,0,ProcessData
02:58:35,23.0,13.8,245,1618,0,ProcessData
02:58:36,24.0,31.6,247,1620,0,ProcessData
02:58:37,25.0,32.6,246,2281,0,ProcessData
02:58:38,26.1,17.8,223,1960,0,ProcessData
02:58:39,27.0,12.1,230,2062,0,ProcessData
02:58:40,28.0,5.6,230,1410,0,ProcessData
02:58:41,29.0,10.4,228,2202,0,ProcessData
02:58:42,30.0,7.5,229,1631,0,ProcessData
02:58:43,31.0,10.2,230,1498,0,ProcessData
02:58:44,32.0,11.3,230,1756,0,ProcessData
02:58:45,33.0,10.4,231,2491,0,ProcessData
02:58:46,34.0,17.4,235,6696,0,ProcessData
02:58:47,35.0,14.9,237,5116,0,ProcessData
02:58:48,36.0,8.1,237,2500,0,ProcessData
02:58:49,37.0,22.6,242,6025,0,ProcessData
02:58:50,38.0,14.1,240,2571,0,ProcessData
02:58:51,39.0,13.3,240,2587,0,ProcessData
02:58:52,40.0,11.8,239,2094,0,ProcessData
02:58:53,41.0,18.2,243,5886,0,ProcessData
02:58:54,42.0,14.5,250,2421,0,ProcessData
02:58:55,43.0,10.2,252,1811,0,ProcessData
02:58:56,44.0,8.5,253,2247,0,ProcessData
02:58:57,45.0,14.2,256,1946,0,ProcessData
02:58:58,46.0,16.5,259,4142,0,ProcessData
02:58:59,47.0,16.4,266,4178,0,ProcessData
02:59:00,48.0,25.1,269,7147,0,ProcessData
02:59:01,49.0,29.4,267,6678,0,ProcessData
